listing_id,name,city,neighborhood,room_type,accommodates,property_type,price,review_scores_rating
531553,Garden Oasis in Walkable Mississippi District,Portland,Boise,Entire home/apt,2,Entire rental unit,93.0,4.91
34066774,Boho-Chic Private Haven: Alberta Arts District,Portland,Vernon,Entire home/apt,4,Entire guest suite,94.0,4.91
851419394796144768,Little Green Garden Apartment,Portland,Sabin,Entire home/apt,3,Entire home,64.0,4.91
34783771,Charming Laurelhurst Suite,Portland,Laurelhurst,Private room,2,Private room in bungalow,85.0,4.91
12025458,Mississippi District Bungalow,Portland,Boise,Entire home/apt,5,Entire bungalow,143.0,4.91
1542659,Bright Beautiful Mid-Century Style Loft in N.E.,Portland,Eliot,Entire home/apt,5,Entire rental unit,167.0,4.91
29482554,Modern 1 B Grant Park/Hollywood,Portland,Grant Park,Entire home/apt,2,Entire bungalow,114.0,4.91
609446006239624832,Classic 2nd Story Urban Oasis with Private Balcony,Portland,Sullivan''s Gulch,Entire home/apt,6,Entire home,119.0,4.91
49882704,Spacious High-Ceiling Studio Near Mt Tabor,Portland,Richmond,Entire home/apt,2,Entire guest suite,61.0,4.91
23398383,Tabor Retreat,Portland,Mt. Tabor,Entire home/apt,2,Entire home,86.0,4.91
23449418,Overlook BackShack,Portland,Overlook,Entire home/apt,2,Entire guesthouse,69.0,4.91
47773612,Modern Luxe Loft on the Hawthorne Strip,Portland,Sunnyside,Entire home/apt,2,Entire guesthouse,95.0,4.91
1214644982530360832,The Perfect Artist''s Retreat in Woodstock,Portland,Woodstock,Entire home/apt,2,Entire rental unit,77.0,4.91
695941831223105664,Cheerful home with fireplace! Sleeps 8,Portland,Russell,Entire home/apt,8,Entire home,139.0,4.91
889780629145553280,"Private 2 Bedroom with Backyard, Fire-pit, parking",Portland,East Columbia,Entire home/apt,6,Entire home,149.0,4.91
25037353,The Creative Oasis on Hawthorne,Portland,Buckman,Entire home/apt,2,Entire rental unit,80.0,4.91
48661212,The Garfield Getaway House ~ Luxury New Build,Portland,King,Entire home/apt,12,Entire home,319.0,4.91
18635638,Rose Garden Guest Suite w/ Private Entrance,Portland,Hazelwood,Entire home/apt,2,Entire guest suite,51.0,4.91
19910312,Private bedroom off Hawthorne Blvd Mt Tabor,Portland,Richmond,Private room,2,Private room in bungalow,59.0,4.91
653427872638765952,Hillsdale Private Studio Oasis in Portland,Portland,Hillsdale,Entire home/apt,2,Entire guesthouse,55.0,4.91
34321950,Modern Spacious 2-BR Apartment with High Celings,Portland,Kerns,Entire home/apt,6,Entire rental unit,61.0,4.91
843557718047015040,Casa Nena,Portland,North Tabor,Entire home/apt,4,Entire home,84.0,4.91
19138065,* *Stylish Backyard Studio + Private Patio* *,Portland,Madison South,Entire home/apt,2,Entire guest suite,64.0,4.91
619795601428053760,Eco-Friendly Garden Suite - With Chickens!,Portland,Piedmont,Entire home/apt,2,Entire home,90.0,4.91
38776459,"Light Filled Apartment SW Portland - King, Patio.",Portland,Hayhurst,Entire home/apt,2,Entire guest suite,70.0,4.91
25233729,"Sunny Studio Apartment ~ Food Carts, Coffee & Bars",Portland,Buckman,Entire home/apt,2,Entire rental unit,67.0,4.91
6976600,Granny Flat in leafy SW Portland,Portland,Far Southwest,Entire home/apt,3,Entire guest suite,85.0,4.91
43987879,Division Street Suite- Pet friendly!,Portland,Richmond,Entire home/apt,4,Entire guest suite,94.0,4.91
5404942,Updated Mid Century Modern Close-In,Portland,Hillsdale,Entire home/apt,10,Entire home,1275.0,4.91
33163017,Richmond Garden House,Portland,Richmond,Entire home/apt,4,Entire home,142.0,4.91
18887342,Tiny Farmhouse in the Heart of Belmont- Hawthorne,Portland,Sunnyside,Entire home/apt,2,Entire home,89.0,4.91
609519131963016704,Villa Montavilla - 1bd Guesthouse w Private Patio,Portland,Montavilla,Entire home/apt,2,Entire guesthouse,91.0,4.91
1214528877374320128,The Bohemian Bungalow on Broadway ~ 94 WalkScore,Portland,Irvington,Entire home/apt,2,Entire rental unit,76.0,4.91
761723198428833920,Comfy Rustic Modern Tiny House,Portland,Boise,Entire home/apt,4,Entire cabin,99.0,4.91
39643910,Simple and Convenient.,Portland,Hazelwood,Private room,1,Private room in home,33.0,4.91
33782686,"★ Clean, comfortable master bedroom  ★ patio",Portland,Brentwood-Darlington,Private room,1,Private room in home,42.0,4.91
51696208,Garden hideaway steps from classic PDX favorites,Portland,Goose Hollow,Private room,2,Private room in guest suite,89.0,4.91
15646823,Quiet Stay In Overlook near the Airport,Portland,Overlook,Private room,1,Private room in home,38.0,4.91
9131283,Alberta St. Modern Craftsman,Portland,Humboldt,Entire home/apt,5,Entire home,116.0,4.91
29362745,Modern Studio in 1920s Cottage at ''The Orchard.'',Portland,Multnomah,Entire home/apt,2,Entire guest suite,67.0,4.91
31290790,Casa Maggie Mae Long-Term possible inquire within,Portland,Piedmont,Entire home/apt,6,Entire home,189.0,4.91
958326698629083776,Breathtaking Views w/ Modern Lux - 2330,Portland,Southwest Hills,Entire home/apt,5,Entire home,180.0,4.91
1215508439997198592,Like new beautiful 1 bedroom.,Portland,Boise,Entire home/apt,2,Entire rental unit,89.0,4.91
19387985,Privacy & Peace steps from OHSU,Portland,Homestead,Private room,2,Private room in home,55.0,4.91
2101856,Cute Overlook Studio Cottage,Portland,Overlook,Entire home/apt,2,Entire guesthouse,62.0,4.91
1221778226401159936,#StayinMyDistrict Sellwood Coco Rose Retreat,Portland,Sellwood-Moreland Improvement League,Entire home/apt,2,Entire home,64.0,4.91
24676704,Tiny House in Alameda/Alberta Arts ~ Dog Friendly,Portland,Sabin,Entire home/apt,4,Entire home,108.0,4.91
595620285810920448,Private Floor in Magazine Worthy Humboldt Apt Bldg,Portland,Humboldt,Entire home/apt,12,Entire rental unit,437.0,4.91
26892495,Alberta Arts Stylish Studio w/ Private Entrance,Portland,Concordia,Entire home/apt,2,Entire guest suite,90.0,4.91
1182702205461855744,#StayinMyDistrict Alberta Arts Daylight Studio,Portland,Humboldt,Entire home/apt,4,Entire rental unit,74.0,4.9
448195,The Wisteria… Portland Craftsman,Portland,Rose City Park,Entire home/apt,8,Entire home,261.0,4.9
596241138749758336,"Zen Escape: King Bed, Hot Tub, Private Yard",Portland,Kenton,Entire home/apt,4,Entire cabin,155.0,4.9
10406727,"Front Bedroom in Cozy, Artsy, St. Johns Bungalow",Portland,St. Johns,Private room,2,Private room in bungalow,71.0,4.9
9076254,Hawthorne Guest House - heated king bed,Portland,Sunnyside,Entire home/apt,2,Entire guesthouse,89.0,4.9
17652225,Clean & modern Concordia studio,Portland,Concordia,Entire home/apt,3,Entire guest suite,90.0,4.9
4558343,Moving to Portland Central,Portland,Hillsdale,Entire home/apt,3,Entire guest suite,86.0,4.9
36850421,Urban Cabin Oasis with Hot Tub and Gated Parking,Portland,Piedmont,Entire home/apt,4,Entire cabin,192.0,4.9
40775816,Ancillary Dreams,Portland,Richmond,Entire home/apt,2,Entire guesthouse,67.0,4.9
25546113,#StayinMyDistrict Sellwood Private Garden Casita,Portland,Sellwood-Moreland Improvement League,Entire home/apt,2,Entire rental unit,61.0,4.9
28284093,Private suite for 1–2 w/ secret patio & gas firepi,Portland,Humboldt,Entire home/apt,2,Entire rental unit,78.0,4.9
29900173,"Cozy, Artsy St Johns Bungalow",Portland,St. Johns,Entire home/apt,4,Entire bungalow,215.0,4.9
48070870,D-Street Hideaway,Portland,Richmond,Entire home/apt,5,Entire guest suite,59.0,4.9
676281142555739520,Heart of Hawthorne bed and bath,Portland,Richmond,Entire home/apt,3,Entire home,0.0,4.9
17386788,❤️ CLEAN ★ NEAR DOWNTOWN ★ PATIO ★ WALKABLE,Portland,North Tabor,Entire home/apt,3,Entire rental unit,92.0,4.9
1100793,"Walker’s Paradise w/ projector, kitchenette",Portland,Sellwood-Moreland Improvement League,Entire home/apt,2,Entire guest suite,90.0,4.9
47308618,THE BEST Portland Location! Hip Foodie Central,Portland,Richmond,Entire home/apt,4,Entire home,0.0,4.9
22886335,Relaxing retreat steps to OHSU & min from downtown,Portland,Homestead,Entire home/apt,5,Entire rental unit,119.0,4.9
1110907701914091008,Chic Flat! Close walk to Mississippi St,Portland,Humboldt,Entire home/apt,3,Entire condo,120.0,4.9
572505670557685632,Outstanding N Tabor Townhouse Compound Sleeps 16,Portland,North Tabor,Entire home/apt,16,Entire townhouse,540.0,4.9
555817839422284032,Custom North Tabor Farmhouse ~ Gym + Chefs Kitchen,Portland,North Tabor,Entire home/apt,8,Entire townhouse,166.0,4.9
20254887,Sellwood cozy clean separate entrance/space,Portland,Sellwood-Moreland Improvement League,Private room,2,Private room in home,52.0,4.9
573419860729907072,Peaceful+Cozy StudioApt-Steps to Central Sellwood,Portland,Sellwood-Moreland Improvement League,Entire home/apt,3,Entire guest suite,88.0,4.9
1135741260940366080,Charming Boho Retreat ADU,Portland,Multnomah,Entire home/apt,4,Entire home,119.0,4.9
23672354,Sun-filled Home in Buckman Neighborhood w/ 2BRs,Portland,Buckman,Entire home/apt,4,Entire home,147.0,4.9
1009420385372234880,King bed Winter Hawk Suite! Free garage parking.,Portland,Pearl,Entire home/apt,2,Entire rental unit,102.0,4.9
19553361,Patio Cottage for 1-2 w/kitchen & gas firepit,Portland,Humboldt,Entire home/apt,2,Entire cottage,78.0,4.9
1213157477201958912,Lively 2BR Old Hollywood Apt ~ 92 WalkScore,Portland,Hosford-Abernethy,Entire home/apt,4,Entire rental unit,119.0,4.9
1212503220558804992,Stay Portland Collection - La Casa Burnside,Portland,Buckman,Entire home/apt,2,Entire rental unit,79.0,4.9
19197609,The artFlat / Portland.Peaceful. Fun,Portland,Richmond,Entire home/apt,4,Entire home,60.0,4.9
702006264063079808,Modern home blocks from trendy Mississippi Ave,Portland,Humboldt,Entire home/apt,6,Entire home,299.0,4.9
858806723683921792,Upscale •Balcony •Gym •Rooftop +Amenities,Portland,Portland Downtown,Entire home/apt,2,Entire condo,140.0,4.9
771183966925479808,"Location, Comfort & Parking",Portland,Northwest District,Entire home/apt,2,Entire guest suite,89.0,4.9
1121809076123517056,"Elegant, Recently Upgraded Apt – Pearl District!",Portland,Pearl,Entire home/apt,4,Entire rental unit,186.0,4.9
1156534079896487936,Spacious Top-Floor Getaway w/ Balcony!,Portland,Reed,Entire home/apt,5,Entire rental unit,102.0,4.9
51510456,"2 min to shops, food & transit: Kenton Garden Home",Portland,Kenton,Entire home/apt,4,Entire home,117.0,4.9
5159912,"Fenced yard, covered patio, and pet friendly",Portland,Sunnyside,Entire home/apt,4,Entire rental unit,114.0,4.9
19928912,Vintage-Modern Large Hawthorne Suite. A+ location,Portland,Richmond,Entire home/apt,4,Entire guest suite,85.0,4.9
2440738,Laurelhurst Loft above the trees!,Portland,Kerns,Entire home/apt,3,Entire loft,58.0,4.9
4914388,"Artful studio, Ladd''s Addition, PDX",Portland,Hosford-Abernethy,Entire home/apt,2,Entire guesthouse,105.0,4.9
1169029465319122688,Brand New Hawthorne Escape,Portland,Richmond,Entire home/apt,4,Entire rental unit,110.0,4.9
24729306,Sanctuary in Historic Kenton,Portland,Kenton,Entire home/apt,3,Entire guest suite,61.0,4.9
885124970398557696,Cozy Sellwood District Studio,Portland,Sellwood-Moreland Improvement League,Entire home/apt,2,Entire guest suite,57.0,4.9
11073083,Lucky''s Place - New Listing 2-BR Apartment SE PDX,Portland,Brentwood-Darlington,Entire home/apt,5,Entire rental unit,80.0,4.9
855762641762098560,Rose City Modern Loft,Portland,Boise,Entire home/apt,4,Entire townhouse,140.0,4.9
17892496,Cozy studio Entire Floor w private bathroom,Portland,Buckman,Entire home/apt,4,Entire home,190.0,4.9
19531938,Historic Laurelhurst Dougan Suites : Suite 1,Portland,Laurelhurst,Entire home/apt,2,Entire guest suite,106.0,4.9
17714737,Queen Room w/ Private Bath at NW Portland Hostel,Portland,Northwest District,Private room,2,Private room in hostel,0.0,4.9
36075543,Modern Comfort | Stylish 2BD in heart of PDX,Portland,Kerns,Entire home/apt,6,Entire rental unit,60.0,4.9
16174300,Sun-kissed room for 1-2 in historic Alberta home,Portland,Humboldt,Private room,2,Private room in home,53.0,4.9
8391434,Mississippi District Private Suite,Portland,Boise,Private room,3,Private room in guest suite,73.0,4.9
43911827,Stylish Luxe Suite N Williams & Alberta Districts,Portland,Humboldt,Entire home/apt,8,Entire rental unit,237.0,4.9
29908188,Whole Home w/ hot tub in NE Portland Alberta Arts,Portland,Woodlawn,Entire home/apt,5,Entire home,99.0,4.9
26396810,Poolhouse of Portland Architectural Gem,Portland,Sylvan-Highlands,Entire home/apt,2,Entire guesthouse,191.0,4.9
1218368397269253120,forested farm retreat- 420 friendly,Portland,Powellhurst-Gilbert,Entire home/apt,2,Entire guest suite,87.0,4.9
6731334,"Chic Mississippi District -Fresh, Bright & Modern",Portland,Humboldt,Entire home/apt,10,Entire home,232.0,4.9
1143446520850754176,The Tuscan VlLLA ~ Queen Suite ~ Kitchen,Portland,Mt. Tabor,Entire home/apt,2,Entire rental unit,72.0,4.9
1079304867676158720,Soul District Mansion ~ Food Carts & Local Shops,Portland,King,Entire home/apt,16,Entire home,679.0,4.9
806082819587857408,Artistic Downstairs Apt in Charming Craftsman Home,Portland,Buckman,Entire home/apt,5,Entire rental unit,138.0,4.9
23788761,30+Day Rental *Pet Friendly* Private Guesthouse,Portland,Rose City Park,Entire home/apt,2,Entire guesthouse,80.0,4.9
20074833,"Kelly''s Cottage, A Modern SE Portland Guest House!",Portland,Brooklyn Action Corps,Entire home/apt,4,Entire guesthouse,89.0,4.9
19019667,"Alberta Arts - fast Wifi, hd TV, A/C - Great area!",Portland,King,Private room,1,Private room in home,60.0,4.9
1641735,Zen Suite Private Bath-Alberta Arts,Portland,Concordia,Private room,2,Private room in home,73.0,4.89
1120359728810940288,Stylish Craftsman in Charming Alameda Neighborhood,Portland,Rose City Park,Entire home/apt,4,Entire home,260.0,4.89
21698361,"Back Bedroom in Cozy, Artsy, St. Johns Bungalow",Portland,St. Johns,Private room,2,Private room in bungalow,86.0,4.89
28307776,Margaux - Nostalgic Charmer in the Heart of PDX,Portland,Foster-Powell,Entire home/apt,2,Tiny home,56.0,4.89
37676,Mt. Hood View in the Pearl District,Portland,Pearl,Entire home/apt,3,Entire loft,125.0,4.89
51448944,Your Stay in Pearl District,Portland,Pearl,Entire home/apt,4,Entire condo,105.0,4.89
49217230,Cottage in the trees,Portland,Brentwood-Darlington,Entire home/apt,2,Entire guesthouse,64.0,4.89
52165460,Terwilliger Place - No Cleaning Fees,Portland,Homestead,Entire home/apt,2,Entire guest suite,90.0,4.89
6820353,Portlandia Pad,Portland,Buckman,Entire home/apt,2,Entire guest suite,74.0,4.89
18962310,Portland Sanctuary,Portland,Piedmont,Entire home/apt,5,Entire guest suite,94.0,4.89
49877682,"Modern & Chic, Set Up For traveling nurses",Portland,Woodlawn,Entire home/apt,3,Entire guest suite,99.0,4.89
46192896,Spacious Historic Home-Near Great Food & Shopping,Portland,Sunnyside,Entire home/apt,4,Entire home,119.0,4.89
927432,"Spacious, charming, & well-located Portland house",Portland,Humboldt,Entire home/apt,5,Entire home,139.0,4.89
31339668,"Cozy NE Portland Neighborhood Studio, walkable!",Portland,Piedmont,Entire home/apt,2,Entire guest suite,60.0,4.89
1213080176618382848,Mt Tabor Retreat ~ Local Eateries ~ Shops ~ Bars,Portland,Richmond,Entire home/apt,2,Entire home,71.0,4.89
36881772,Beautiful Large Home in PRIME Location!,Portland,Buckman,Entire home/apt,5,Entire home,153.0,4.89
18630078,★ Walk to Belmont - 2-bed/1-bath - Walk Score: 95!,Portland,Buckman,Entire home/apt,4,Entire home,139.0,4.89
19494240,Ultra Clean 2 Bedroom with HEPA Air Purifier,Portland,Arbor Lodge,Entire home/apt,5,Entire guest suite,86.0,4.89
7072485,Modern Treehouse in Historic Spanish Turret House,Portland,Irvington,Entire home/apt,5,Entire rental unit,164.0,4.89
22659735,The Cyan Room,Portland,Richmond,Private room,2,Private room in home,39.0,4.89
40706580,HeartofHawthorne MidCentury Dream 95 WalkScore 3BR,Portland,Sunnyside,Entire home/apt,6,Entire home,166.0,4.89
1209815100385280512,Bright Quiet Room for 1-2 in historic Alberta home,Portland,Humboldt,Private room,2,Private room in home,52.0,4.89
838341411200410880,Walkable Portland Studio < 1 Mi to Dtwn!,Portland,Goose Hollow,Entire home/apt,2,Entire loft,111.0,4.89
639869013921454208,Violet''s Chalet A-frame Farm/Meadow Retreat,Portland,Pleasant Valley,Entire home/apt,2,Farm stay,67.0,4.89
26193945,SW Portland Charming 2 bedroom - Dog Friendly,Portland,West Portland Park,Entire home/apt,4,Entire home,182.0,4.89
50978165,Stunning Apartment in the Heart of Mississippi Ave,Portland,Boise,Entire home/apt,2,Entire guesthouse,68.0,4.89
47145424,Master size Private room in new House,Portland,Montavilla,Private room,1,Private room in guest suite,45.0,4.89
37904834,Three Wishes Studio,Portland,Richmond,Entire home/apt,3,Entire guesthouse,98.0,4.89
23437533,The Nest Tiny Home & Garden /Alberta Arts District,Portland,Concordia,Entire home/apt,2,Tiny home,75.0,4.89
49029576,The Kennedy School Consulate,Portland,Concordia,Entire home/apt,5,Entire home,225.0,4.89
16572315,Family Friendly Home in Portland,Portland,Bridlemile,Entire home/apt,8,Entire home,133.0,4.89
45165226,Stylish Hawthorne 1BR w 90 WalkScore,Portland,Buckman,Entire home/apt,2,Entire rental unit,84.0,4.89
43910673,The Cascadia Retreat - Luxury Home ~ 90 WalkScore,Portland,Humboldt,Entire home/apt,8,Entire rental unit,222.0,4.89
801749425257156096,Vibrant 3BR/1BA: Quirky Charm! $0 Cleaning Fee,Portland,King,Entire home/apt,5,Entire home,173.0,4.89
8118223,Spacious & Stylish Portland  Beauty! Close-in!,Portland,Overlook,Entire home/apt,5,Entire home,203.0,4.89
791444063076996352,The Cabin Tiny House @Tiny Digs Hotel- Rustic Vibe,Portland,Kerns,Entire home/apt,4,Tiny home,188.0,4.89
54091757,Clean + Modern house in heart of NE Portland,Portland,Woodlawn,Entire home/apt,4,Entire home,111.0,4.89
958914862686053248,The Gray Chalet,Portland,Homestead,Entire home/apt,5,Entire home,90.0,4.89
21752934,Pet friendly Montavilla Studio. Pets stay free!,Portland,Montavilla,Private room,2,Private room in guest suite,57.0,4.89
16135714,Cozy Apartment by the Park-Newly Renovated,Portland,Richmond,Entire home/apt,4,Entire rental unit,54.0,4.89
994473318337328128,Frankie''s Place; vintage luxury Craftsman retreat!,Portland,Richmond,Entire home/apt,6,Entire home,191.0,4.89
560330897729070208,"Sellwood Library House, an urban stay in the trees",Portland,Sellwood-Moreland Improvement League,Entire home/apt,2,Entire guest suite,128.0,4.89
45562734,"Bright, Clean & Spacious Apt''. 1st pet stays free!",Portland,Woodstock,Entire home/apt,3,Entire rental unit,54.0,4.89
4198752,Live like a local in Laurelhurst—family friendly,Portland,North Tabor,Entire home/apt,5,Entire rental unit,120.0,4.89
483614,House w/ Wood Burning Stove and A/C - NE Portland,Portland,Cully,Entire home/apt,4,Entire home,125.0,4.89
2545810,Fully Restored 4-Level Grand Craftsman,Portland,Piedmont,Entire home/apt,5,Entire home,450.0,4.89
9475332,"Light and Bright, Cozy Woodstock Cottage",Portland,Woodstock,Entire home/apt,4,Entire guesthouse,98.0,4.89
1237315060543630336,"Historic PDX Home - Sleeps 10, Perfect Location",Portland,Kerns,Entire home/apt,10,Entire home,208.0,4.89
42778000,"Welcome to ""The Gladstone House""  Enjoy your stay.",Portland,Foster-Powell,Entire home/apt,4,Entire bungalow,135.0,4.89
30909886,"Stunning Portland Condo | Parking, River & Dining",Portland,South Portland,Entire home/apt,4,Entire condo,106.0,4.89
1217623508637002752,The Tiny Farmhouse on Alberta,Portland,Concordia,Entire home/apt,2,Tiny home,66.0,4.89
21039971,Marvelous Sunny Mississippi AC 1 Bedroom Apt MAX,Portland,Overlook,Entire home/apt,2,Entire rental unit,87.0,4.89
4907548,Sellwood Luxury Studio Home,Portland,Sellwood-Moreland Improvement League,Entire home/apt,4,Entire guesthouse,72.0,4.89
1141267895103012992,Northwest Nob Hill Nest,Portland,Northwest District,Entire home/apt,4,Entire condo,108.0,4.89
20387779,Cozy Hideaway: Walk to Pittock Mansion & trails,Portland,Hillside,Entire home/apt,2,Entire guest suite,104.0,4.89
44251824,The Artist''s Oasis on Alberta ~ 90 WalkScore,Portland,Humboldt,Entire home/apt,6,Entire rental unit,175.0,4.89
19657817,Williams Designer Suite - South,Portland,Boise,Entire home/apt,2,Entire rental unit,89.0,4.89
37693150,Multnomah Village Getaway,Portland,Multnomah,Entire home/apt,4,Entire guest suite,76.0,4.89
1003773179923030656,"Impeccable Single Level Home, Pet Friendly, Fully",Portland,Cully,Entire home/apt,5,Entire home,122.0,4.89
8149676,Just Remodeled NE Cottage w/new King Bed,Portland,Irvington,Entire home/apt,2,Entire rental unit,100.0,4.89
48382659,"Modern Flat • Heart of NW 23rd, 1 bedroom/sleeps 4",Portland,Northwest District,Entire home/apt,4,Entire rental unit,245.0,4.89
49367412,The Art Deco Lounge ~ 95 WalkScore ~ Live Music,Portland,Boise,Entire home/apt,2,Entire rental unit,79.0,4.89
29884092,"Private entrance, one bedroom unit in Woodstock",Portland,Woodstock,Entire home/apt,4,Entire home,90.0,4.89
45773553,Color Splash Apartment in the Heart of Hawthorne,Portland,Buckman,Entire home/apt,2,Entire rental unit,79.0,4.88
47952571,Cozy Studio Apartment in Prime Location!,Portland,Northwest District,Entire home/apt,2,Entire rental unit,60.0,4.88
15375039,NE Suite Spot! Alberta/Williams/Mississippi,Portland,King,Entire home/apt,4,Entire guest suite,56.0,4.88
1661004,Irvington Cottage - Moda & Convention Center close,Portland,Irvington,Entire home/apt,4,Entire guesthouse,76.0,4.88
28293489,"Bohemian Oasis ~ Food, Coffee & Craft Beer Lovers",Portland,Buckman,Entire home/apt,8,Entire rental unit,175.0,4.88
15523295,Beautiful Basement Studio Mississippi Neighborhood,Portland,Boise,Entire home/apt,2,Entire rental unit,70.0,4.88
787715368146460288,Mount Tabor Loft With Hot Tub,Portland,South Tabor,Entire home/apt,4,Tiny home,81.0,4.88
10886050,Hawthorne Blue Jewel,Portland,Richmond,Entire home/apt,4,Entire home,82.0,4.88
44415532,Private Entry Basement Room in the Heart of NE,Portland,Rose City Park,Private room,2,Private room in home,46.0,4.88
22108131,Portland Regency Moderne - an Artist’s Home,Portland,Creston-Kenilworth,Entire home/apt,6,Entire home,99.0,4.88
722558423246891008,PDX Studios: 2C - Short & Long-Term Stays Welcome!,Portland,Boise,Entire home/apt,2,Entire rental unit,45.0,4.88
32895081,Peaceful and private,Portland,Hayhurst,Private room,2,Private room in guest suite,76.0,4.88
44161966,Your Portland home away from home,Portland,Creston-Kenilworth,Entire home/apt,5,Entire home,175.0,4.88
623129553475381120,Recently Upgraded 1BR Apt – Downtown Location,Portland,Pearl,Entire home/apt,3,Entire rental unit,84.0,4.88
7225293,Morel Room @ 1234 HOUSE in SE PDX,Portland,Buckman,Private room,2,Private room in home,53.0,4.88
10366008,Near Airport/15 mins to Downtown -Boho Artist Room,Portland,Madison South,Private room,1,Private room in home,33.0,4.88
964850040753513856,Charming Apt in NE Portland,Portland,North Tabor,Entire home/apt,2,Entire rental unit,60.0,4.88
768304797187577216,"Rare Mississippi Ave Suite - 94 WalkScore, Disney+",Portland,Humboldt,Entire home/apt,2,Entire guest suite,60.0,4.88
30890964,Overlook Victorian Mansion (5 Bedroom 10 Guest),Portland,Overlook,Entire home/apt,10,Entire home,264.0,4.88
31519710,Desirable NE Alameda area-Apartment w/ Kitchen,Portland,Beaumont-Wilshire,Private room,4,Private room in guest suite,78.0,4.88
23908214,Private Inner SE Suite,Portland,Richmond,Entire home/apt,2,Entire guest suite,66.0,4.88
46516445,Spacious and well-lit private suite,Portland,Hosford-Abernethy,Entire home/apt,2,Entire rental unit,65.0,4.88
32179649,Shipping Container Home in famous Alberta Arts!,Portland,Concordia,Entire home/apt,4,Entire bungalow,81.0,4.88
34866219,Bright and Open Modern Northeast Montavilla ADU,Portland,Montavilla,Entire home/apt,5,Entire guesthouse,126.0,4.88
2360923,Bright Wooded Apartment SW Portland,Portland,Collins View,Entire home/apt,2,Entire rental unit,85.0,4.88
792355334800404352,Vagabond  Farm /Nature retreat,Portland,Powellhurst-Gilbert,Entire home/apt,2,Tiny home,66.0,4.88
46608476,"Walkable Sanctuary near Shops, Dining & Downtown!",Portland,Humboldt,Entire home/apt,4,Entire guest suite,125.0,4.88
9119792,"Bamboo Garden Apt, a quiet, cozy getaway",Portland,Irvington,Entire home/apt,2,Entire guesthouse,88.0,4.88
1154663173203023104,Beautiful Tinyhome in the garden,Portland,Hazelwood,Entire home/apt,3,Entire home,108.0,4.88
41715191,KEX Portland-Family Room Ensuite,Portland,Kerns,Private room,6,Room in boutique hotel,0.0,4.88
15101133,Peaceful Artist''s Retreat,Portland,Rose City Park,Entire home/apt,3,Entire rental unit,100.0,4.88
42207396,Mid-Century Apartment on Hawthorne ~ Thrift & Eat,Portland,Buckman,Entire home/apt,4,Entire rental unit,113.0,4.88
2458957,Alberta Arts Hideaway,Portland,King,Entire home/apt,5,Entire home,0.0,4.88
1211679385738818816,Beautiful Brooklyn 1 Bed Apt,Portland,Brooklyn Action Corps,Entire home/apt,2,Entire rental unit,73.0,4.88
24358125,SW Portland Gem!,Portland,Bridlemile,Entire home/apt,5,Entire home,300.0,4.88
39846186,Entertainer #4–Just Steps from the Max,Portland,Kenton,Entire home/apt,6,Entire condo,135.0,4.88
719087935871649408,Cozy Bungalow in Ladd’s Addition • Walk/Dine/Shop,Portland,Hosford-Abernethy,Entire home/apt,2,Entire home,102.0,4.88
1062339027647734784,Bright&Colorful 2-bed + HOT TUB!,Portland,Kenton,Entire home/apt,4,Entire home,105.0,4.88
930562079745673600,Newly Built Modern Townhome,Portland,Kenton,Entire home/apt,4,Entire home,119.0,4.88
43946632,City Serenity: Stylish 2-Bed Alberta Haven,Portland,Humboldt,Entire home/apt,4,Entire rental unit,114.0,4.88
909480263886281088,Luxurious king bed suite! Free Garage Parking,Portland,Pearl,Entire home/apt,4,Entire rental unit,137.0,4.88
24833444,Explore the City from the Heart of Hawthorne,Portland,Buckman,Entire home/apt,2,Entire rental unit,71.0,4.88
54111795,Renovated waterfront condo near the Pearl District,Portland,Old Town/Chinatown,Entire home/apt,2,Entire condo,133.0,4.88
638671075277572608,Lovely 1 bedroom garden apartment in Portland,Portland,Kerns,Entire home/apt,2,Entire rental unit,76.0,4.88
4204652,Soothing Studio Among the Trees (1),Portland,Buckman,Entire home/apt,2,Entire rental unit,75.0,4.88
887673173819916800,Cozy and private studio w/backyard,Portland,Laurelhurst,Entire home/apt,2,Entire guesthouse,78.0,4.88
47207122,private room,Portland,Montavilla,Private room,1,Private room in townhouse,34.0,4.88
2003568,Historic Irvington Basement Apt,Portland,Irvington,Entire home/apt,2,Entire rental unit,90.0,4.88
5820909,Light & bright-Close to EVERYTHING!,Portland,Overlook,Entire home/apt,4,Entire rental unit,82.0,4.88
36831192,Super Clean+Modern 1 BR Flat w/  Kitchen + W/D,Portland,Sellwood-Moreland Improvement League,Entire home/apt,2,Entire rental unit,64.0,4.88
11825547,Portland Private 2 bedroom,Portland,West Portland Park,Entire home/apt,4,Entire rental unit,164.0,4.88
1212395771130455040,Cozy Renewed 1910 Classic Craftsman ~ 95 WalkScore,Portland,Buckman,Entire home/apt,4,Entire home,110.0,4.88
571659881329048320,Portland Hillside Retreat near OHSU & river,Portland,South Portland,Entire home/apt,5,Entire guest suite,74.0,4.88
18464402,"St. Johns neighborhood, privacy and comfort",Portland,St. Johns,Private room,2,Private room in home,67.0,4.88
4923100,"New Cozy Basement Suite, Private Entry, Hawthorne",Portland,Mt. Tabor,Entire home/apt,4,Entire home,75.0,4.88
